signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
GDS_5917	NA	23205	ACSBG1	-0.150082	0.028062888872554
GDS_5917	NA	23207	PLEKHM2	-0.0756611	0.191073977675252
GDS_5917	NA	23208	SYT11	-0.077961	0.129325440617743
GDS_5917	NA	23210	JMJD6	-0.183674	0.055145506862845
GDS_5917	NA	23211	ZC3H4	0.0365725	0.601688780182307
GDS_5917	NA	23212	RRS1	0.0375035	0.482116878300147
GDS_5917	NA	23213	SULF1	-0.0291267	0.581624559202456
GDS_5917	NA	23214	XPO6	0.0604898	0.386015504247279
GDS_5917	NA	23215	PRRC2C	0.323698	0.136290440663033
GDS_5917	NA	23216	TBC1D1	0.0876449	0.0590543729960396
GDS_5917	NA	23217	ZFR2	-0.194664	0.00575259686248479
GDS_5917	NA	23218	NBEAL2	-0.0148653	0.863255851283295
GDS_5917	NA	23219	FBXO28	0.394778	0.00108357217670948
GDS_5917	NA	23220	DTX4	-0.135804	0.0478544970511788
GDS_5917	NA	23221	RHOBTB2	-0.198973	0.000780672064467992
GDS_5917	NA	23223	RRP12	-0.117438	0.20831576663078
GDS_5917	NA	23224	SYNE2	0.55607	0.011044442857141
GDS_5917	NA	23225	NUP210	-0.0767647	0.348512071471623
GDS_5917	NA	23228	PLCL2	-0.0124285	0.0740335547745893
GDS_5917	NA	23229	ARHGEF9	0.0694814	0.393057681777892
GDS_5917	NA	23230	VPS13A	0.0712071	0.345241465841163
GDS_5917	NA	23231	SEL1L3	0.479037	0.00168693401867008
GDS_5917	NA	23232	TBC1D12	0.0301621	0.639518551846401
GDS_5917	NA	23233	EXOC6B	-0.0200985	0.643847002966838
GDS_5917	NA	23234	DNAJC9	0.0734795	0.415910549898954
GDS_5917	NA	23235	SIK2	0.0103211	0.840797442334182
GDS_5917	NA	23236	PLCB1	-0.0689747	0.340447661698913
GDS_5917	NA	23237	ARC	-0.115531	0.124209086553838
GDS_5917	NA	23239	PHLPP1	-0.0868582	0.0622233359894722
GDS_5917	NA	23240	KIAA0922	-0.0610223	0.428244446848088
GDS_5917	NA	23241	PACS2	-0.0562632	0.484472729238829
GDS_5917	NA	23242	COBL	0.0712067	0.327889071654998
GDS_5917	NA	23243	ANKRD28	0.0347701	0.658121017223504
GDS_5917	NA	23244	PDS5A	0.145422	0.175501600783042
GDS_5917	NA	23245	ASTN2	-0.102723	0.0826556299239249
GDS_5917	NA	23246	BOP1	-0.115741	0.0766810752664108
GDS_5917	NA	23247	KIAA0556	0.0180877	0.760759511799365
GDS_5917	NA	23248	RPRD2	-0.146367	0.00576321740049784
GDS_5917	NA	23250	ATP11A	0.0237555	0.176724466653629
GDS_5917	NA	23251	KIAA1024	-0.0811115	0.015235596828862
GDS_5917	NA	23252	OTUD3	-0.05988	0.308713614390062
GDS_5917	NA	23253	ANKRD12	0.190881	0.297830380275879
GDS_5917	NA	23254	KAZN	-0.00971846	0.150782694211996
GDS_5917	NA	23255	MTCL1	-0.0976732	0.094155067426727
GDS_5917	NA	23256	SCFD1	0.479672	0.000900238223947412
GDS_5917	NA	23258	DENND5A	0.0556589	0.510154343571144
GDS_5917	NA	23259	DDHD2	0.495139	0.00034964743263899
GDS_5917	NA	23262	PPIP5K2	0.194982	0.00817187626129044
GDS_5917	NA	23263	MCF2L	-0.0809268	0.599244740685239
GDS_5917	NA	23264	ZC3H7B	-0.118531	0.254473835735059
GDS_5917	NA	23265	EXOC7	-0.0434851	0.218220780037625
GDS_5917	NA	23266	ADGRL2	0.324288	0.00017194084608238
GDS_5917	NA	23268	DNMBP	0.0567762	0.522738397351997
GDS_5917	NA	23269	MGA	0.0020007	0.974213237271358
GDS_5917	NA	23271	CAMSAP2	0.0121409	0.257500054559606
GDS_5917	NA	23272	FAM208A	0.141237	0.0627856650846741
GDS_5917	NA	23274	CLEC16A	-0.00903462	0.874242978117642
GDS_5917	NA	23275	POFUT2	-0.121935	0.221657833746706
GDS_5917	NA	23276	KLHL18	-0.0727816	0.190293759312379
GDS_5917	NA	23277	CLUH	-0.122567	0.19150046538222
GDS_5917	NA	23279	NUP160	-0.0556715	0.0697268607289047
GDS_5917	NA	23281	MTUS2	-0.116718	0.00706449263495688
GDS_5917	NA	23283	CSTF2T	-0.0174173	0.800589176918906
GDS_5917	NA	23285	KIAA1107	-0.0668137	0.0581668659699225
GDS_5917	NA	23286	WWC1	0.224425	0.136997923763429
GDS_5917	NA	23287	AGTPBP1	-0.0483094	0.0727212152951014
GDS_5917	NA	23288	IQCE	-0.0833049	0.369962862032844
GDS_5917	NA	23291	FBXW11	0.163885	0.187898842789541
GDS_5917	NA	23293	SMG6	-0.265306	0.0349209084277535
GDS_5917	NA	23294	ANKS1A	0.151138	0.0470726706965832
GDS_5917	NA	23295	MGRN1	-0.101229	0.269484637219859
GDS_5917	NA	23299	BICD2	0.200693	0.000923335281154693
GDS_5917	NA	23300	ATMIN	0.369099	0.00394370092284328
GDS_5917	NA	23301	EHBP1	0.179642	0.0979378340615557
GDS_5917	NA	23302	WSCD1	-0.104771	0.231563205937791
GDS_5917	NA	23303	KIF13B	0.240839	0.0236127195197859
GDS_5917	NA	23304	UBR2	0.0436401	0.298537848942139
GDS_5917	NA	23305	ACSL6	-0.0324252	0.458836237588193
GDS_5917	NA	23306	TMEM194A	-0.00000465304	0.300817915595676
GDS_5917	NA	23307	FKBP15	-0.0191299	0.23917945766305
GDS_5917	NA	23308	ICOSLG	-0.163445	0.0475958806177258
GDS_5917	NA	23309	SIN3B	-0.0295998	0.59142605010102
GDS_5917	NA	23310	NCAPD3	0.0188078	0.637037273906461
GDS_5917	NA	23312	DMXL2	0.184214	0.39029945949322
GDS_5917	NA	23313	KIAA0930	-0.116187	0.189144104498076
GDS_5917	NA	23314	SATB2	-0.0665702	0.346442555165544
GDS_5917	NA	23316	CUX2	-0.0431803	0.188120154632522
GDS_5917	NA	23317	DNAJC13	0.182019	0.00752378485438925
GDS_5917	NA	23318	ZCCHC11	0.0617485	0.0322345081746989
GDS_5917	NA	23321	TRIM2	0.289265	0.130550224552382
GDS_5917	NA	23322	RPGRIP1L	-0.0680475	0.265133813540922
GDS_5917	NA	23325	KIAA1033	0.66625	0.000316064183085667
GDS_5917	NA	23326	USP22	0.242697	0.00856718839784093
GDS_5917	NA	23327	NEDD4L	0.141304	0.181186909097057
GDS_5917	NA	23328	SASH1	0.163518	0.498076817811849
GDS_5917	NA	23329	TBC1D30	-0.121487	0.0508050384951369
GDS_5917	NA	23331	TTC28	0.166674	0.000132326566419046
GDS_5917	NA	23333	DPY19L1	-0.0849458	0.296554526869879
GDS_5917	NA	23334	SZT2	-0.126948	0.112565335976748
GDS_5917	NA	23335	WDR7	0.144829	0.0159059615290056
GDS_5917	NA	23336	SYNM	-0.255276	0.312262696192217
GDS_5917	NA	23338	JADE2	-0.0095672	0.0430656896444323
GDS_5917	NA	23339	VPS39	0.0168827	0.753105857332669
GDS_5917	NA	23341	DNAJC16	0.0876305	0.0371469104750194
GDS_5917	NA	23344	ESYT1	0.173733	0.0461266494542356
GDS_5917	NA	23345	SYNE1	0.207823	0.414696817823951
GDS_5917	NA	23347	SMCHD1	0.0645265	0.295917590314442
GDS_5917	NA	23348	DOCK9	-0.0407632	0.170439858264631
GDS_5917	NA	23349	KIAA1045	-0.178068	0.0042173416469359
GDS_5917	NA	23350	U2SURP	0.237589	0.0908568205441635
GDS_5917	NA	23351	KHNYN	-0.0217729	0.107505925395148
GDS_5917	NA	23352	UBR4	-0.037239	0.166172092085864
GDS_5917	NA	23353	SUN1	0.104108	0.254306698427331
GDS_5917	NA	23354	HAUS5	-0.160897	0.0665370602445552
GDS_5917	NA	23355	VPS8	0.0460442	0.531224882760635
GDS_5917	NA	23357	ANGEL1	-0.0888741	0.102163897303652
GDS_5917	NA	23358	USP24	0.162266	0.0168478940616038
GDS_5917	NA	23359	FAM189A1	-0.0850586	0.121295622650006
GDS_5917	NA	23360	FNBP4	0.218712	0.0194652008278248
GDS_5917	NA	23361	ZNF629	-0.0781139	0.0732128954759515
GDS_5917	NA	23362	PSD3	0.00440887	0.683288746378484
GDS_5917	NA	23363	OBSL1	-0.0155093	0.0823032108197203
GDS_5917	NA	23365	ARHGEF12	0.0796951	0.389744432655792
GDS_5917	NA	23366	KIAA0895	0.0446283	0.281829084263645
GDS_5917	NA	23367	LARP1	0.182502	0.206484312533623
GDS_5917	NA	23368	PPP1R13B	-0.0749321	0.19832736446761
GDS_5917	NA	23369	PUM2	0.461979	0.00338864830366317
GDS_5917	NA	23370	ARHGEF18	0.255334	0.0678855345070872
GDS_5917	NA	23371	TNS2	-0.0922155	0.11476426453842
GDS_5917	NA	23373	CRTC1	-0.16911	0.0148147495586434
GDS_5917	NA	23376	UFL1	0.502845	0.000466616068875397
GDS_5917	NA	23378	RRP8	-0.0689807	0.210220567770705
GDS_5917	NA	23379	ICE1	0.174449	0.120997406171373
GDS_5917	NA	23381	SMG5	-0.147398	0.0138680312733147
GDS_5917	NA	23382	AHCYL2	-0.035645	0.162418272191316
GDS_5917	NA	23383	MAU2	-0.0683169	0.278764806786663
GDS_5917	NA	23384	SPECC1L	-0.150004	0.071948657147914
GDS_5917	NA	23385	NCSTN	0.127476	0.0593232117921072
GDS_5917	NA	23386	NUDCD3	-0.100889	0.236196441565858
GDS_5917	NA	23387	SIK3	0.0732674	0.127497294942784
GDS_5917	NA	23389	MED13L	0.028269	0.294381758432488
GDS_5917	NA	23390	ZDHHC17	0.0326936	0.236005210284561
GDS_5917	NA	23392	KIAA0368	0.164557	0.454826919327262
GDS_5917	NA	23394	ADNP	0.433389	0.00426106447956359
GDS_5917	NA	23395	LARS2	-0.0264308	0.734826803163546
GDS_5917	NA	23396	PIP5K1C	-0.119762	0.0688576782722642
GDS_5917	NA	23397	NCAPH	-0.148291	0.0295330762519485
GDS_5917	NA	23398	PPWD1	0.183379	0.0205210487627311
GDS_5917	NA	23399	CTDNEP1	-0.190301	0.0213418603500321
GDS_5917	NA	23400	ATP13A2	-0.157386	0.0417581505498014
GDS_5917	NA	23401	FRAT2	-0.00596169	0.934399358869787
GDS_5917	NA	23404	EXOSC2	-0.0337262	0.557424105914981
GDS_5917	NA	23405	DICER1	0.245848	0.0325918937256015
GDS_5917	NA	23408	SIRT5	-0.0832398	0.227063044036527
GDS_5917	NA	23409	SIRT4	-0.0585079	0.171334209141858
GDS_5917	NA	23410	SIRT3	-0.0363672	0.5123261264843
GDS_5917	NA	23411	SIRT1	0.166445	0.0196396935227947
GDS_5917	NA	23412	COMMD3	0.102726	0.227313515205087
GDS_5917	NA	23413	NCS1	-0.109627	0.079899369637753
GDS_5917	NA	23414	ZFPM2	-0.123424	0.434046788671378
GDS_5917	NA	23415	KCNH4	-0.23625	0.00525039197283271
GDS_5917	NA	23417	MLYCD	0.168912	0.0383505982285088
GDS_5917	NA	23421	ITGB3BP	0.368293	0.00201591106067717
GDS_5917	NA	23423	TMED3	0.151351	0.0359707482411553
GDS_5917	NA	23424	TDRD7	0.220083	0.00652509718326018
GDS_5917	NA	23426	GRIP1	-0.216823	0.0181298087639786
GDS_5917	NA	23428	SLC7A8	0.411693	0.264822071722764
GDS_5917	NA	23429	RYBP	0.403144	0.001488537408797
GDS_5917	NA	23430	TPSD1	-0.0949493	0.205386103795616
GDS_5917	NA	23431	AP4E1	-0.0936534	0.126537633176107
GDS_5917	NA	23432	GPR161	-0.238187	0.000333311520695861
GDS_5917	NA	23433	RHOQ	0.317435	0.104820102127002
GDS_5917	NA	23434	LINC01565	-0.269575	0.000494291357729455
GDS_5917	NA	23435	TARDBP	0.279778	0.021332111099168
GDS_5917	NA	23436	CELA3B	-0.193545	0.0396818248225066
GDS_5917	NA	23438	HARS2	0.1291	0.0630217864115998
GDS_5917	NA	23439	ATP1B4	-0.196369	0.0574812334343996
GDS_5917	NA	23443	SLC35A3	0.158879	0.0106334552566579
GDS_5917	NA	23450	SF3B3	-0.00653495	0.0765628251800547
GDS_5917	NA	23451	SF3B1	0.658652	0.0000305914235678796
GDS_5917	NA	23452	ANGPTL2	-0.102528	0.2187541678151
GDS_5917	NA	23457	ABCB9	-0.148101	0.026145669242822
GDS_5917	NA	23460	ABCA6	-0.00514908	0.908570657687163
GDS_5917	NA	23461	ABCA5	-0.0321311	0.687761866710961
GDS_5917	NA	23462	HEY1	-0.267212	0.0192052797735308
GDS_5917	NA	23463	ICMT	-0.0268198	0.314542914388909
GDS_5917	NA	23464	GCAT	-0.0466067	0.605854131694657
GDS_5917	NA	23466	CBX6	0.00215332	0.0796785535280453
GDS_5917	NA	23467	NPTXR	-0.228851	0.0242961444233814
GDS_5917	NA	23468	CBX5	0.00627687	0.63930397385521
GDS_5917	NA	23469	PHF3	0.157113	0.20615979673885
GDS_5917	NA	23471	TRAM1	0.612213	0.0288522627652096
GDS_5917	NA	23473	CAPN7	0.41816	0.0043978344837958
GDS_5917	NA	23474	ETHE1	0.0509289	0.526239274368321
GDS_5917	NA	23475	QPRT	0.309386	0.0623289493521646
GDS_5917	NA	23476	BRD4	0.0686856	0.0161797180245676
GDS_5917	NA	23478	SEC11A	0.28988	0.120693131089521
GDS_5917	NA	23479	ISCU	0.383113	0.000233176735053498
GDS_5917	NA	23480	SEC61G	0.0808796	0.490704057981323
GDS_5917	NA	23481	PES1	-0.0887633	0.1301968948817
GDS_5917	NA	23483	TGDS	0.117896	0.0842179701341835
GDS_5917	NA	23484	LEPROTL1	0.414887	0.00282747925034245
GDS_5917	NA	23491	CES3	-0.110866	0.366521465118527
GDS_5917	NA	23492	CBX7	-0.0641115	0.299634998293363
GDS_5917	NA	23493	HEY2	-0.111251	0.0467299499828238
GDS_5917	NA	23495	TNFRSF13B	-0.183912	0.00812527045287448
GDS_5917	NA	23498	HAAO	-0.127899	0.123482455882621
GDS_5917	NA	23499	MACF1	0.412604	0.0224515583143589
GDS_5917	NA	23500	DAAM2	-0.119227	0.0922948738354396
GDS_5917	NA	23503	ZFYVE26	0.00167374	0.400613431053294
GDS_5917	NA	23504	RIMBP2	0.00501187	0.949662095310105
GDS_5917	NA	23505	TMEM131	0.369593	0.000665177527593612
GDS_5917	NA	23506	GLTSCR1L	0.0768231	0.329121382949047
GDS_5917	NA	23507	LRRC8B	-0.0495726	0.245891609078904
GDS_5917	NA	23508	TTC9	-0.0956826	0.337122795538785
GDS_5917	NA	23509	POFUT1	-0.190996	0.014222216114815
GDS_5917	NA	23510	KCTD2	-0.105156	0.0848457382063216
GDS_5917	NA	23511	NUP188	-0.142643	0.0518147679323954
GDS_5917	NA	23512	SUZ12	0.521213	0.000210611141959576
GDS_5917	NA	23513	SCRIB	0.0186704	0.781873528267213
GDS_5917	NA	23514	SPIDR	-0.012723	0.721206190238817
GDS_5917	NA	23515	MORC3	0.134116	0.0348936499151348
GDS_5917	NA	23516	SLC39A14	0.362228	0.00490649788104998
GDS_5917	NA	23517	SKIV2L2	0.316932	0.00171625965845957
GDS_5917	NA	23518	R3HDM1	-0.0488191	0.228781881460655
GDS_5917	NA	23519	ANP32D	-0.1487	0.054051996770623
GDS_5917	NA	23520	ANP32C	-0.153222	0.00930259925338654
GDS_5917	NA	23521	RPL13A	0.107951	0.125226845307501
GDS_5917	NA	23522	KAT6B	0.171782	0.0475049973647233
GDS_5917	NA	23523	CABIN1	-0.124872	0.0404760041680982
GDS_5917	NA	23524	SRRM2	0.180237	0.00903207520944537
GDS_5917	NA	23526	HMHA1	-0.142563	0.182863753160792
GDS_5917	NA	23527	ACAP2	0.0875054	0.0700061571487939
GDS_5917	NA	23528	ZNF281	0.110601	0.0253032070709043
GDS_5917	NA	23529	CLCF1	-0.210131	0.00909050183904372
GDS_5917	NA	23530	NNT	0.694277	0.00157488230700887
GDS_5917	NA	23531	MMD	0.0717611	0.467350983085441
GDS_5917	NA	23532	PRAME	-0.113354	0.0455923694516613
GDS_5917	NA	23533	PIK3R5	-0.253163	0.000937125063772077
GDS_5917	NA	23534	TNPO3	0.0318702	0.263412021504877
GDS_5917	NA	23536	ADAT1	0.0438053	0.514167037570301
GDS_5917	NA	23538	OR52A1	-0.149753	0.032604567043028
GDS_5917	NA	23539	SLC16A8	-0.218913	0.00186271572867999
GDS_5917	NA	23541	SEC14L2	-0.205224	0.0202793159367738
GDS_5917	NA	23542	MAPK8IP2	-0.28539	0.010602274273853
GDS_5917	NA	23543	RBFOX2	0.0282363	0.107587969964955
GDS_5917	NA	23544	SEZ6L	-0.116551	0.148817549927943
GDS_5917	NA	23545	ATP6V0A2	-0.0554837	0.272651755491066
GDS_5917	NA	23546	SYNGR4	-0.171426	0.0631820113334684
GDS_5917	NA	23547	LILRA4	-0.229906	0.00525917610415936
GDS_5917	NA	23548	TTC33	0.088532	0.305219680383789
GDS_5917	NA	23549	DNPEP	0.0103254	0.190415514972794
GDS_5917	NA	23550	PSD4	-0.0613063	0.47152365624699
GDS_5917	NA	23552	CDK20	-0.114901	0.050654465314999
GDS_5917	NA	23553	HYAL4	-0.202562	0.00286434187512255
GDS_5917	NA	23554	TSPAN12	0.557382	0.00116719960406439
GDS_5917	NA	23555	TSPAN15	-0.0827524	0.0997773769308871
GDS_5917	NA	23556	PIGN	0.110602	0.163924151995429
GDS_5917	NA	23560	GTPBP4	0.0470343	0.640529018930833
GDS_5917	NA	23562	CLDN14	-0.0362111	0.318022191177537
GDS_5917	NA	23563	CHST5	-0.0715223	0.220751342694309
GDS_5917	NA	23564	DDAH2	0.00205924	0.467093844531408
GDS_5917	NA	23566	LPAR3	-0.222835	0.00186492640366682
GDS_5917	NA	23568	ARL2BP	0.155226	0.238778264796849
GDS_5917	NA	23569	PADI4	-0.0991928	0.33146142552691
GDS_5917	NA	23576	DDAH1	0.251685	0.0314166265963968
GDS_5917	NA	23580	CDC42EP4	-0.109783	0.382297219218926
GDS_5917	NA	23583	SMUG1	0.137404	0.00905449970239837
GDS_5917	NA	23585	TMEM50A	0.270424	0.00826631132255347
GDS_5917	NA	23586	DDX58	0.0219666	0.776355369332263
GDS_5917	NA	23587	ELP5	0.125343	0.488726075709532
GDS_5917	NA	23588	KLHDC2	0.430412	0.00635374100996111
GDS_5917	NA	23589	CARHSP1	-0.0483489	0.43279743418474
GDS_5917	NA	23590	PDSS1	0.0757438	0.220426561191795
GDS_5917	NA	23592	LEMD3	0.159289	0.01437987018342
GDS_5917	NA	23593	HEBP2	0.191577	0.109934905707108
GDS_5917	NA	23594	ORC6	-0.142931	0.0388942498938356
GDS_5917	NA	23595	ORC3	0.210274	0.0177496201926759
GDS_5917	NA	23596	OPN3	0.378756	0.000208626207020776
GDS_5917	NA	23597	ACOT9	0.0644942	0.470378078903173
GDS_5917	NA	23598	PATZ1	-0.0385227	0.534777702567354
GDS_5917	NA	23600	AMACR	0.181878	0.166133487962834
GDS_5917	NA	23601	CLEC5A	-0.12004	0.0562940530782839
GDS_5917	NA	23603	CORO1C	0.216017	0.0831907717231295
GDS_5917	NA	23604	DAPK2	-0.259581	0.000945137289618346
GDS_5917	NA	23607	CD2AP	0.432272	0.00175092080302803
GDS_5917	NA	23608	MKRN1	0.189955	0.0994931213112596
GDS_5917	NA	23609	MKRN2	0.0240543	0.619392161488247
GDS_5917	NA	23612	PHLDA3	-0.285665	0.0028598963760291
GDS_5917	NA	23613	ZMYND8	-0.069173	0.103496579475543
GDS_5917	NA	23616	SH3BP1	-0.266815	0.00399848205431957
GDS_5917	NA	23619	ZIM2	-0.120276	0.108394034070999
GDS_5917	NA	23620	NTSR2	-0.147953	0.0321913427724524
GDS_5917	NA	23621	BACE1	-0.185425	0.0061303772312357
GDS_5917	NA	23623	RUSC1	0.0322092	0.607572593041463
GDS_5917	NA	23624	CBLC	-0.096307	0.185931347247087
GDS_5917	NA	23625	FAM89B	-0.129621	0.119223707163723
GDS_5917	NA	23630	KCNE5	-0.0673357	0.420256589780876
GDS_5917	NA	23632	CA14	-0.236784	0.0231876331991429
GDS_5917	NA	23633	KPNA6	0.0773903	0.49839729953692
GDS_5917	NA	23635	SSBP2	-0.0182612	0.806227994935772
GDS_5917	NA	23636	NUP62	-0.0384971	0.662304406565611
GDS_5917	NA	23637	RABGAP1	-0.0298261	0.0474021473448989
GDS_5917	NA	23639	LRRC6	0.0735785	0.207753748974661
GDS_5917	NA	23640	HSPBP1	-0.118749	0.0908429835541546
GDS_5917	NA	23641	LDOC1	0.0729859	0.412915491245772
GDS_5917	NA	23643	LY96	0.254387	0.0297245061875244
GDS_5917	NA	23644	EDC4	-0.00611102	0.91321553292665
GDS_5917	NA	23645	PPP1R15A	-0.114045	0.086214470496258
GDS_5917	NA	23646	PLD3	0.0167045	0.843100131865099
GDS_5917	NA	23647	ARFIP2	0.152205	0.0219570386922483
GDS_5917	NA	23648	SSBP3	-0.0695121	0.270864311409336
GDS_5917	NA	23649	POLA2	-0.228119	0.000350605683448099
GDS_5917	NA	23650	TRIM29	-0.111834	0.224468000346578
GDS_5917	NA	23654	PLXNB2	-0.144745	0.457798242171671
GDS_5917	NA	23657	SLC7A11	-0.128491	0.0407517661152083
GDS_5917	NA	23658	LSM5	0.155523	0.333414781302731
GDS_5917	NA	23659	PLA2G15	-0.155453	0.0670494036899105
GDS_5917	NA	23660	ZKSCAN5	-0.118544	0.352872358635875
GDS_5917	NA	23668	UBBP2	0.0677426	0.273601318388812
GDS_5917	NA	23670	TMEM2	0.15106	0.00752205381156753
GDS_5917	NA	23673	STX12	0.181642	0.0143351983783189
GDS_5917	NA	23676	SMPX	-0.388453	0.280175252678891
GDS_5917	NA	23677	SH3BP4	0.306666	0.0270641951012823
GDS_5917	NA	23678	SGK3	0.207187	0.011466580021672
GDS_5917	NA	23682	RAB38	0.0403385	0.537209819999811
GDS_5917	NA	23683	PRKD3	0.277416	0.00433542851992793
GDS_5917	NA	23704	KCNE4	-0.155854	0.00314552141232895
GDS_5917	NA	23705	CADM1	0.116283	0.444502680231014
GDS_5917	NA	23708	GSPT2	0.318073	0.000549724688865308
GDS_5917	NA	23710	GABARAPL1	0.140081	0.328672036770447
GDS_5917	NA	23729	SHPK	-0.112477	0.157145721904522
GDS_5917	NA	23741	EID1	0.470982	0.0118794321349205
GDS_5917	NA	23742	NPAP1	-0.158938	0.0295457667800805
GDS_5917	NA	23743	BHMT2	0.680836	0.0138683759331438
GDS_5917	NA	23746	AIPL1	-0.146262	0.016574682815374
GDS_5917	NA	23753	SDF2L1	0.106821	0.200269172974497
GDS_5917	NA	23759	PPIL2	-0.123413	0.131034294692407
GDS_5917	NA	23761	PISD	-0.108161	0.0214164471915954
GDS_5917	NA	23762	OSBP2	-0.123882	0.0874763158037568
GDS_5917	NA	23764	MAFF	-0.128318	0.0092648077572903
GDS_5917	NA	23765	IL17RA	-0.0894615	0.152945461007728
GDS_5917	NA	23766	GABARAPL3	0.0370229	0.27396974838974
GDS_5917	NA	23767	FLRT3	1.05743	0.0000132352029380707
GDS_5917	NA	23768	FLRT2	-0.0477009	0.608013350022144
GDS_5917	NA	23769	FLRT1	-0.223128	0.0103493283341661
GDS_5917	NA	23770	FKBP8	-0.21335	0.0171249110246621
GDS_5917	NA	23774	BRD1	0.0316303	0.584131198067236
GDS_5917	NA	23780	APOL2	-0.130365	0.478151944069021
GDS_5917	NA	23786	BCL2L13	0.231809	0.0203471950922713
GDS_5917	NA	23787	MTCH1	0.145078	0.0640603858573645
GDS_5917	NA	23788	MTCH2	0.335359	0.0145532843373071
GDS_5917	NA	24137	KIF4A	-0.258658	0.000484780933183899
GDS_5917	NA	24138	IFIT5	0.139179	0.076922165180671
GDS_5917	NA	24139	EML2	-0.151069	0.0989215726485835
GDS_5917	NA	24140	FTSJ1	0.0536535	0.510638322702289
GDS_5917	NA	24141	LAMP5	-0.203261	0.0134626269868854
GDS_5917	NA	24142	NAT6	-0.161587	0.0346454548043686
GDS_5917	NA	24144	TFIP11	-0.0459118	0.417523010392053
GDS_5917	NA	24145	PANX1	-0.0658206	0.548847575387868
GDS_5917	NA	24146	CLDN15	-0.0109992	0.860970499489518
GDS_5917	NA	24147	FJX1	-0.0903006	0.119408845538374
GDS_5917	NA	24148	PRPF6	0.000451025	0.577366105925469
GDS_5917	NA	24149	ZNF318	-0.00276997	0.18876631260161
GDS_5917	NA	25758	KIAA1549L	-0.0759317	0.115859816570721
GDS_5917	NA	25759	SHC2	-0.124298	0.0503432477600631
GDS_5917	NA	25763	HYPM	-0.260747	0.000907577678887347
GDS_5917	NA	25764	HYPK	-0.0662434	0.445961771399985
GDS_5917	NA	25769	SLC24A2	-0.197538	0.0390632300862569
GDS_5917	NA	25770	C22orf31	-0.200431	0.0453795304012489
GDS_5917	NA	25771	TBC1D22A	-0.0492638	0.124461848870939
GDS_5917	NA	25775	C22orf24	-0.0625689	0.309044284835414
GDS_5917	NA	25776	CBY1	0.105005	0.066202006273942
GDS_5917	NA	25778	DSTYK	0.0187971	0.724007074411813
GDS_5917	NA	25782	RAB3GAP2	0.136661	0.00170553834443209
GDS_5917	NA	25786	DGCR11	-0.186628	0.0154230044150285
GDS_5917	NA	25787	DGCR9	-0.15	0.0154026290355814
GDS_5917	NA	25788	RAD54B	-0.0457362	0.299866166002196
GDS_5917	NA	25789	TMEM59L	-0.164321	0.0285071698470647
GDS_5917	NA	25790	CFAP45	-0.189429	0.0148242827932155
GDS_5917	NA	25792	CIZ1	-0.0913074	0.427606741311289
GDS_5917	NA	25793	FBXO7	0.111199	0.168422473793829
GDS_5917	NA	25794	FSCN2	-0.190708	0.00792763742666376
GDS_5917	NA	25796	PGLS	0.0836448	0.424895850241679
GDS_5917	NA	25797	QPCT	0.159714	0.0329332819410459
GDS_5917	NA	25799	ZNF324	-0.071266	0.253957092004165
GDS_5917	NA	25800	SLC39A6	0.412662	0.0141605678040939
GDS_5917	NA	25801	GCA	0.2451	0.00601883508007244
GDS_5917	NA	25802	LMOD1	-0.0175371	0.394118840335118
GDS_5917	NA	25803	SPDEF	-0.209994	0.0162859271042661
GDS_5917	NA	25804	LSM4	-0.073404	0.111454447897082
GDS_5917	NA	25805	BAMBI	0.381831	0.00447318029832293
GDS_5917	NA	25806	VAX2	-0.1477	0.058056326725123
GDS_5917	NA	25807	RHBDD3	-0.274084	0.000568877795539088
GDS_5917	NA	25809	TTLL1	-0.0405735	0.462836182475618
GDS_5917	NA	25813	SAMM50	0.0734436	0.478181886322287
GDS_5917	NA	25814	ATXN10	0.222171	0.0913540485683866
GDS_5917	NA	25816	TNFAIP8	0.380659	0.0209263646775842
GDS_5917	NA	25819	CCRN4L	-0.0319624	0.650679141469591
GDS_5917	NA	25820	ARIH1	0.291051	0.109065955654161
GDS_5917	NA	25821	MTO1	0.164661	0.0287641065565999
GDS_5917	NA	25822	DNAJB5	-0.14127	0.124505500809891
GDS_5917	NA	25823	TPSG1	-0.269559	0.00273312150019019
GDS_5917	NA	25825	BACE2	-0.0837224	0.536026270012222
GDS_5917	NA	25827	FBXL2	-0.0773733	0.20132716461366
GDS_5917	NA	25828	TXN2	0.0255134	0.745129877799957
GDS_5917	NA	25829	TMEM184B	-0.101472	0.161110833854197
GDS_5917	NA	25830	SULT4A1	-0.209868	0.000708447550485709
GDS_5917	NA	25832	NBPF14	0.341049	0.031858683553683
GDS_5917	NA	25833	POU2F3	-0.121744	0.0404971241793204
GDS_5917	NA	25834	MGAT4C	-0.0710795	0.0523299555482308
GDS_5917	NA	25836	NIPBL	0.127021	0.214675152671397
GDS_5917	NA	25837	RAB26	-0.213569	0.0197937162160756
GDS_5917	NA	25839	COG4	-0.0237863	0.657135644484842
GDS_5917	NA	25840	METTL7A	0.0545758	0.233381458466118
GDS_5917	NA	25841	ABTB2	-0.117931	0.125763562496376
GDS_5917	NA	25842	ASF1A	0.19124	0.0067773230291767
